nom,prix,ancien_prix,remise_pct,url,image_url,site,categorie,date_scraping,en_promotion,gamme_prix,product_id
Table De Coin Flemens 45X45X51Cm - Taupe / Chêne,895.0,,0.0,https://www.kitea.com/table-de-coin-flemens-45x45x51cm-taupe-chene.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10062746904.jpg,kitea,Salon Et Sejour,2026-06-11 17:46:22,False,Économique (500-1500),kitea_6602
Meuble Tv Lyon Avec 2 Tiroirs - Chêne / Blanc,2950.0,,0.0,https://www.kitea.com/meuble-tv-lyon-avec-2-tiroirs-chene-blanc.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/_/1/_1_0_10039555316_11.jpg,kitea,Salon Et Sejour,2026-06-11 17:46:32,False,Milieu (1500-4000),kitea_6606
Fauteuil Daniella - 76x76x81 cm,2995.0,,0.0,https://www.kitea.com/fauteuil-daniella-76-76-81-cm-creme-1.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10108439890_3__1.png,kitea,Salon Et Sejour,2026-06-11 18:54:32,False,Milieu (1500-4000),kitea_6608
Fauteuil Mabelle,3795.0,,0.0,https://www.kitea.com/fauteuil-mabelle.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10081842333-1_1.jpg,kitea,Salon Et Sejour,2026-06-11 18:54:32,False,Milieu (1500-4000),kitea_6611
Fauteuil Jaz,2795.0,,0.0,https://www.kitea.com/fauteuil-jaz.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10080145234-14_3.png,kitea,Salon Et Sejour,2026-06-11 17:45:32,False,Milieu (1500-4000),kitea_6620
Chaise Megan,999.0,,0.0,https://www.kitea.com/chaise-megan.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10103704249-4_1.png,kitea,Salon Et Sejour,2026-06-11 18:55:19,False,Économique (500-1500),kitea_6628
Bain De Soleil Heaven - Taupe,699.0,1799.0,61.1,https://www.kitea.com/bain-de-soleil-heaven-taupe-10102406287.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/5/_/5_35_1.jpg,kitea,Salon Et Sejour,2026-06-11 17:46:41,True,Économique (500-1500),kitea_6636
Table Coin  Mojo  - Marron,1495.0,2499.0,40.2,https://www.kitea.com/table-coin-mojo-marron.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10086029242.png,kitea,Salon Et Sejour,2026-06-11 17:46:04,True,Économique (500-1500),kitea_6640
Table Basse Relevable NEW COSMIT,1795.0,,0.0,https://www.kitea.com/table-basse-relevable-new-cosmit.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10115812332b.png,kitea,Salon Et Sejour,2026-06-11 18:54:32,False,Milieu (1500-4000),kitea_6654
Table À Manger Plissee Carrée Extensible - Chêne / Blanc,1995.0,7995.0,75.0,https://www.kitea.com/table-a-manger-plisse-carree-extensible-chene-blanc.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10079810686-6.jpg,kitea,Salon Et Sejour,2026-06-11 18:54:32,True,Milieu (1500-4000),kitea_6655
Meuble Tv Basic 2 Portes 180Cm - Blanc Laqué Brillant,2595.0,3595.0,27.8,https://www.kitea.com/meuble-tv-basic-2-portes-180cm-blanc-laque-brillant.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10094183596-5.png,kitea,Salon Et Sejour,2026-06-11 17:46:46,True,Milieu (1500-4000),kitea_6656
Table De Coin Marcella - Blanc / Marron,3495.0,4990.0,30.0,https://www.kitea.com/table-de-coin-marcella-blanc-marron.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10088830243-77.png,kitea,Salon Et Sejour,2026-06-11 17:44:49,True,Milieu (1500-4000),kitea_6670
Table Basse Casia - Bronze,1799.0,3495.0,48.5,https://www.kitea.com/table-basse-casia-bronze.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10063405320-1.jpg,kitea,Salon Et Sejour,2026-06-11 17:46:56,True,Milieu (1500-4000),kitea_6674
Table Basse Rotative Trapp,1299.0,,0.0,https://www.kitea.com/table-basse-rotative-trapp.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10067742596-21_1.png,kitea,Salon Et Sejour,2026-06-11 17:45:49,False,Économique (500-1500),kitea_6687
Meuble Tv Insta  - Blanc / Chêne,4595.0,6595.0,30.3,https://www.kitea.com/meuble-tv-insta-blanc-chene.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10094623605-1.png,kitea,Salon Et Sejour,2026-06-11 17:44:27,True,Premium (4000-10k),kitea_6702
Table Basse Wendy - Chêne Clair,1995.0,2495.0,20.0,https://www.kitea.com/table-basse-wendy-chene-clair.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10097759764-8.png,kitea,Salon Et Sejour,2026-06-11 17:44:04,True,Milieu (1500-4000),kitea_6711
Canapé River 2P -Taupe,5295.0,12995.0,59.3,https://www.kitea.com/canape-river-2p-taupe.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10085434287-90.png,kitea,Salon Et Sejour,2026-06-11 17:46:51,True,Premium (4000-10k),kitea_6726
Canapé Lit 3 Places Limra,4595.0,,0.0,https://www.kitea.com/canape-lit-3-places-limra.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10065192313_3__2_2.jpg,kitea,Salon Et Sejour,2026-06-11 17:46:04,False,Premium (4000-10k),kitea_6732
Canapé D'Angle Gauche Oslo,12995.0,,0.0,https://www.kitea.com/canape-d-angle-gauche-oslo.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10105031890-7_1.png,kitea,Salon Et Sejour,2026-06-11 17:43:39,False,Luxe (>10k),kitea_6736
Fauteuil Cazar,1895.0,,0.0,https://www.kitea.com/fauteuil-cazar.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10033215234-2_1.jpg,kitea,Salon Et Sejour,2026-06-11 17:46:04,False,Milieu (1500-4000),kitea_6747
Table Basse Lewisville - Oak / Crème,1290.0,1990.0,35.2,https://www.kitea.com/table-basse-lewisville-beige-blanc.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10092413217-crt.jpg,kitea,Salon Et Sejour,2026-06-11 17:45:10,True,Économique (500-1500),kitea_6749
Canapé-Lit Lucy,2295.0,,0.0,https://www.kitea.com/canape-lit-lucy.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10094403313-1_1.png,kitea,Salon Et Sejour,2026-06-11 17:46:41,False,Milieu (1500-4000),kitea_6751
Grand Meuble Tv  Flemens - Taupe / Chêne,4995.0,5995.0,16.7,https://www.kitea.com/grand-meuble-tv-flemens-taupe-chene.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10062739904.jpg,kitea,Salon Et Sejour,2026-06-11 17:46:22,True,Premium (4000-10k),kitea_6753
Table Basse Bailey - Vintage,995.0,,0.0,https://www.kitea.com/table-basse-bailey-vintage.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10067744839_2_.jpg,kitea,Salon Et Sejour,2026-06-11 17:46:17,False,Économique (500-1500),kitea_6755
Fauteuil Fusion,2995.0,,0.0,https://www.kitea.com/fauteuil-fusion.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10105262234-1_1.png,kitea,Salon Et Sejour,2026-06-11 17:43:39,False,Milieu (1500-4000),kitea_6757
Table Basse Black Duro Avec Plateau Relevable  - Chêne / Noir,1899.0,,0.0,https://www.kitea.com/table-basse-black-duro-avec-plateau-relevable-chene-noir.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10104018674-7.jpg,kitea,Salon Et Sejour,2026-06-11 17:43:39,False,Milieu (1500-4000),kitea_6774
Canapé D'Angle Gauche Loft,13995.0,,0.0,https://www.kitea.com/canape-d-angle-gauche-loft.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10093755343-80.png,kitea,Salon Et Sejour,2026-06-11 17:45:32,False,Luxe (>10k),kitea_6783
Canape-Lit Hygge,2895.0,,0.0,https://www.kitea.com/canape-lit-hygge.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10094411785-tyyy.png,kitea,Salon Et Sejour,2026-06-11 17:44:03,False,Milieu (1500-4000),kitea_6791
Vitrine Gauche Attention - Beige / Noir,2595.0,4395.0,41.0,https://www.kitea.com/vitrine-gauche-attention-beige-noir.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/a/t/at_0056_atnv711lb-m983_06.jpg,kitea,Salon Et Sejour,2026-06-11 17:46:41,True,Milieu (1500-4000),kitea_6797
Eclairage Led Lazio Carre Avec 2 Points Lumineux Blanc Chaud - Blanc,349.0,,0.0,https://www.kitea.com/eclairage-led-carre-avec-2-point-lumineux-blanc-chaud-blanc.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10108518315-base66.png,kitea,Salon Et Sejour,2026-06-11 17:43:17,False,Entrée (<500),kitea_6817
Table De Coin Busan - Chêne,795.0,1095.0,27.4,https://www.kitea.com/table-de-coin-busan-chene.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10092597541-4_1_.png,kitea,Salon Et Sejour,2026-06-11 17:46:46,True,Économique (500-1500),kitea_6819
Table Basse Duro - Chêne Beige,1695.0,,0.0,https://www.kitea.com/table-basse-duro-chene-gris.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/p/e/petits_prix_36_.png,kitea,Salon Et Sejour,2026-06-11 17:46:32,False,Milieu (1500-4000),kitea_6825
Table De Coin Uranus  En Verre Noir,1195.0,1999.0,40.2,https://www.kitea.com/table-de-coin-uranus-en-verre-noir.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/_/1/_1_0_10048310234_6_1_.jpg,kitea,Salon Et Sejour,2026-06-11 17:46:27,True,Économique (500-1500),kitea_6827
Canapé D'Angle Droit Portimao,12495.0,,0.0,https://www.kitea.com/canape-d-angle-droit-portimao.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/p/o/portimao-d-grg_10092611440_2__2.jpg,kitea,Salon Et Sejour,2026-06-11 17:45:32,False,Luxe (>10k),kitea_6831
Relax À Bascule Calm Down Avec Pare-Soleil - Taupe,999.0,2599.0,61.6,https://www.kitea.com/relax-a-bascule-calm-down-avec-pare-soleil-taupe.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10102353287-2.png,kitea,Salon Et Sejour,2026-06-11 17:43:39,True,Économique (500-1500),kitea_6835
Meuble Tv Saint Tropez Avec Led - Blanc,3495.0,,0.0,https://www.kitea.com/meuble-tv-saint-tropez-avec-led-blanc.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/_/1/_1_0_10043283243-12.jpg,kitea,Salon Et Sejour,2026-06-11 17:46:32,False,Milieu (1500-4000),kitea_6841
Table Ronde Soli 45X48Cm - Noir / Bois,1295.0,1699.0,23.8,https://www.kitea.com/table-ronde-soli-noir-bois.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/t/b/tb-soli-304-yyy.jpg,kitea,Salon Et Sejour,2026-06-11 18:55:19,True,Économique (500-1500),kitea_6843
Canapé D'Angle Gauche Hudson Avec Fonction Lit + Coffre,14995.0,,0.0,https://www.kitea.com/canape-d-angle-gauche-hudson-avec-fonction-lit-coffre.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/y/h/yh2410cb011-90x120_tpgauche1184-h-54063_134_1.jpg,kitea,Salon Et Sejour,2026-06-11 17:43:28,False,Luxe (>10k),kitea_6853
Chaise Kimmy - Bleu,999.0,,0.0,https://www.kitea.com/chaise-kimmy-bleu.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10105765333-4.png,kitea,Salon Et Sejour,2026-06-11 18:55:19,False,Économique (500-1500),kitea_6871
Table Basse Lyon - Blanc / Chêne,1095.0,,0.0,https://www.kitea.com/table-basse-lyon-blanc-chene.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/_/1/_1_0_10039557316.jpg,kitea,Salon Et Sejour,2026-06-11 17:46:37,False,Économique (500-1500),kitea_6878
Table Ronde Soli 85X40Cm - Blanc / Noir,3695.0,5599.0,34.0,https://www.kitea.com/table-ronde-soli-85x40cm-blanc-noir.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10105736319.jpg,kitea,Salon Et Sejour,2026-06-11 18:55:19,True,Milieu (1500-4000),kitea_6882
Table Basse Cardigan,1695.0,,0.0,https://www.kitea.com/table-basse-cardigan.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10094598589-1_2.jpg,kitea,Salon Et Sejour,2026-06-11 17:44:49,False,Milieu (1500-4000),kitea_6883
Table Basse Shield - Beige / Gris,995.0,2195.0,54.7,https://www.kitea.com/table-basse-shield-beige-gris.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/_/1/_10066040607-3_0025_cftt5116-m329_06.jpg,kitea,Salon Et Sejour,2026-06-11 17:44:49,True,Économique (500-1500),kitea_6909
Set De 2 Tables Basses Louna - Gris,2490.0,2990.0,16.7,https://www.kitea.com/set-2-tables-basse-ronde-louna-gris-gris.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10103702313-111.jpg,kitea,Salon Et Sejour,2026-06-11 17:46:41,True,Milieu (1500-4000),kitea_6911
Chaise Dara,1690.0,,0.0,https://www.kitea.com/chaise-dara.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10103714343-7_1.jpg,kitea,Salon Et Sejour,2026-06-11 18:54:32,False,Milieu (1500-4000),kitea_6915
Canapé D'Angle New Natello Méridienne Droite,9995.0,,0.0,https://www.kitea.com/canape-d-angle-new-natello-meridienne-droite.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10085622314-3_1.png,kitea,Salon Et Sejour,2026-06-11 17:46:04,False,Premium (4000-10k),kitea_6918
Unité Murale Pratico (Led En Option) - Marron / Beige,5995.0,7595.0,21.1,https://www.kitea.com/unite-murale-pratico-led-en-option-marron-beige.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10104006332.jpg,kitea,Salon Et Sejour,2026-06-11 17:43:17,True,Premium (4000-10k),kitea_6924
Meuble Tv Pesaro 210Cm - Chêne / Gris,4595.0,5449.0,15.7,https://www.kitea.com/meuble-tv-pesaro-210cm-chene-gris.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/b/a/banc_tv_210_pesaro_shoot_de_face_ferme_2099901528513_d.jpg,kitea,Salon Et Sejour,2026-06-11 17:43:28,True,Premium (4000-10k),kitea_6928
Vitrine Droite Attention  - Beige / Noir,2295.0,3699.0,38.0,https://www.kitea.com/vitrine-droite-attention-beige-noir.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/a/t/at_0087_atnv511rb-m983_06.jpg,kitea,Salon Et Sejour,2026-06-11 17:46:41,True,Milieu (1500-4000),kitea_6933
Canapé D'Angle Droit Infinity Avec Fonction Lit Et Rangement,15995.0,,0.0,https://www.kitea.com/canape-d-angle-droit-infinity-avec-fonction-lit-et-rangement.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/y/h/yh2410cb011-90x120_1184-h-54063_-6_1_2_1.jpg,kitea,Salon Et Sejour,2026-06-11 17:43:28,False,Luxe (>10k),kitea_6950
Pouf New Natello,1995.0,,0.0,https://www.kitea.com/pouf-new-natello.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10080435361-1_1.jpg,kitea,Salon Et Sejour,2026-06-11 17:45:49,False,Milieu (1500-4000),kitea_6959
Relax À Bascule Calm Down Avec Pare-Soleil - Gris Foncé,999.0,2599.0,61.6,https://www.kitea.com/relax-a-bascule-avec-pare-soleil-gris-fonce.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10102352420-2.png,kitea,Salon Et Sejour,2026-06-11 17:43:39,True,Économique (500-1500),kitea_6965
Chaise Relax + Repose Pieds Alicia - Vert,1499.0,3299.0,54.6,https://www.kitea.com/chaise-relax-repose-pieds-alicia-vert.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10092531294-3.png,kitea,Salon Et Sejour,2026-06-11 17:46:50,True,Économique (500-1500),kitea_6972
Bain De Soleil Heaven - Turquoise,699.0,1799.0,61.1,https://www.kitea.com/bain-de-soleil-heaven-turquoise.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10102404115-9.jpg,kitea,Salon Et Sejour,2026-06-11 17:43:28,True,Économique (500-1500),kitea_6978
Meuble Tv Roald,1899.0,,0.0,https://www.kitea.com/meuble-tv-roald.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10103731451_1__1.png,kitea,Salon Et Sejour,2026-06-11 17:46:41,False,Milieu (1500-4000),kitea_6995
Table Basse Cut Out - Chêne Beige,1495.0,1795.0,16.7,https://www.kitea.com/table-basse-cut-out-chene-beige.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10114710332-y.png,kitea,Salon Et Sejour,2026-06-11 18:55:04,True,Économique (500-1500),kitea_6999
Canapé New Natello 2 Places,8990.0,,0.0,https://www.kitea.com/canape-new-natello-2-places.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10080433361-base1_1.jpg,kitea,Salon Et Sejour,2026-06-11 17:44:27,False,Premium (4000-10k),kitea_7006
Unité Murale Zumba Chêne -  Gris Clair / Blanc,4599.0,4995.0,7.9,https://www.kitea.com/unite-murale-zumba-chene-gris-clair-blanc.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/_/1/_1_0_10044614757.jpg,kitea,Salon Et Sejour,2026-06-11 17:46:32,True,Premium (4000-10k),kitea_7008
Fauteuil Donna,1995.0,,0.0,https://www.kitea.com/fauteuil-donna.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10094417337-3_1.png,kitea,Salon Et Sejour,2026-06-11 17:43:50,False,Milieu (1500-4000),kitea_7012
Tables Gigogne En Verre Trempé - Noir,1395.0,1795.0,22.3,https://www.kitea.com/tables-gigogne-en-verre-trempe-noir.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/_/1/_1_0_10048060234.jpg,kitea,Salon Et Sejour,2026-06-11 17:47:00,True,Économique (500-1500),kitea_7045
Petit Meuble Tv Lionte - Blanc,2999.0,3699.0,18.9,https://www.kitea.com/petit-meuble-tv-lionte-blanc.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10101426315-b1.png,kitea,Salon Et Sejour,2026-06-11 17:43:50,True,Milieu (1500-4000),kitea_7050
Meuble TV Seravel – Chêne/Crème – 2 portes / 2 niches – 159 x 42 x 52 cm,1995.0,,0.0,https://www.kitea.com/meuble-tv-seravel-chene-creme-2-portes-2-niches-159-x-42-x-52-cm.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/d/e/design_sans_titre_-_2026-04-28t113227.269.jpg,kitea,Salon Et Sejour,2026-06-11 18:54:49,False,Milieu (1500-4000),kitea_7057
Canape D'Angle Gui Modulable,16995.0,,0.0,https://www.kitea.com/canape-d-angle-gui-modulable.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10096816343-1_2.png,kitea,Salon Et Sejour,2026-06-11 17:44:27,False,Luxe (>10k),kitea_7061
Vitrine 3 Portes Pesaro - Chêne / Gris,5995.0,6999.0,14.3,https://www.kitea.com/vitrine-3-portes-pesaro-chene-gris.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/v/i/virine_3p_pesaro_shoot_de_face_ferme_2099901528537_g.jpg,kitea,Salon Et Sejour,2026-06-11 17:43:28,True,Premium (4000-10k),kitea_7068
Fauteuil Pezzaro - Beige,3995.0,,0.0,https://www.kitea.com/fauteuil-pezzaro-beige.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10108506287-bvn_1_.png,kitea,Salon Et Sejour,2026-06-11 17:46:37,False,Milieu (1500-4000),kitea_7081
Fauteuil Donna - Beige,1995.0,3995.0,50.1,https://www.kitea.com/fauteuil-donna-beige.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10094418343-1.png,kitea,Salon Et Sejour,2026-06-11 17:43:50,True,Milieu (1500-4000),kitea_7085
Unité Murale Juleda  - Sonoma / Blanc,2995.0,3995.0,25.0,https://www.kitea.com/unite-murale-juleda-sonoma-blanc.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10064217939_1.jpg,kitea,Salon Et Sejour,2026-06-11 17:46:22,True,Milieu (1500-4000),kitea_7088
Console Mojo - Marron,1895.0,2599.0,27.1,https://www.kitea.com/console-mojo-marron.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/1/0/10086030242_2_.png,kitea,Salon Et Sejour,2026-06-11 17:46:04,True,Milieu (1500-4000),kitea_7092
Canapé-Lit Scandy,1995.0,,0.0,https://www.kitea.com/canape-lit-scandy.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/c/a/canape_fond_blanc_n_2_0001_scandy-bg_2__1.jpg,kitea,Salon Et Sejour,2026-06-11 17:44:27,False,Milieu (1500-4000),kitea_7099
Table De Coin  Heaven Verre Transparent Argent,1395.0,1995.0,30.1,https://www.kitea.com/table-de-coin-heaven-verre-transparent-argent.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/_/1/_1_0_10033179285.jpg,kitea,Salon Et Sejour,2026-06-11 17:46:37,True,Économique (500-1500),kitea_7112
Fauteuil À Bascule Emilia - Gris Clair,1595.0,3595.0,55.6,https://www.kitea.com/fauteuil-a-bascule-emilia-gris-clair.html,https://www.kitea.com/media/catalog/product/cache/c06d1bb5eedf825ac39d687cd7d5d37e/d/e/design_sans_titre_-_2026-04-04t011944.546_1.jpg,kitea,Salon Et Sejour,2026-06-11 17:46:17,True,Milieu (1500-4000),kitea_7115
